name,review,rating
Graco Bumper Jumper in Little Jungle,"My son is only 2 months old, but has very strong leg and neck muscles.  It\'s hard to hold him without him trying to ""push-off""of you. I bought this 2 weeks ago, and have used it everyday since!  It is just perfect for him, I just need to pack in a few blankets around him.  He\'ll just bounce and sway in it for hours... then usually fall asleep.",5
Graco Bumper Jumper in Little Jungle,We bought this for our 5 month old and she loves it. The quality is good and she likes the toys. You definitely have to be aware of how wide your walls are otherwise the clamp won\'t open up wide enough. Great neutral pattern! Its brighter than pictured.,4
Graco Bumper Jumper in Little Jungle,"This jumper is awesome! My son loves it. It is the only toy/chair that he will stay in longer than 30 minutes, and we have them all. He loves jumping up and down on his own, and even when he isn\'t jumping he enjoys the freedom of standing on his own. My only complaint is that it\'s a little hard to get him in and out of it by myself. Otherwise, this is perfect entertainment for my 5 month old. I don\'t know what I\'m going to do when he reaches the weight limit!",5
Graco Bumper Jumper in Little Jungle,I chose this one because it was long enough to hang in our eight foot tall doorways. Baby loves it.,4
Graco Bumper Jumper in Little Jungle,"This thing is well worth the price I paid, my little guy loves it!  He is 8 mos old, and big for his age.  When we first bought it, we had the seat pulled up the highest it would go, which worked for a while.  Eventually, DS got too big, so we had to figure out a way to shorten the straps.  For a while, we did as someone else suggested and put tennis balls between the straps and the underside of the three spreaders.  That worked.  My husband didn\'t really like that solution though, so he took a large carabiner and wrapped the main hanging strap (between the adjuster and the spreaders) around the carabiner a bunch of times.  If we want to make the seat higher off the ground, we just wrap the strap some more.  As for the bumpers, our guy is so active in this thing, if it was in a regulation width doorway, they would be getting used all the time!! (we have a double wide doorway for him to play in).",4
Graco Bumper Jumper in Little Jungle,"My 4 month old loves this swing!  He laughs and smiles and bounces a lot.Don\'t use if it your child can\'t support his own head yet.  Its really for babies 4 months and up.UPDATE:My son is 6 months old.  He still loves it, but even at the maximum adjusted setting its too close to the ground.  My baby is tall, and if your baby is too then this product is not useful for very long.  Now, his legs are bent when he sits in it and he can even put the lower half of his leg from his knee down flat on the ground.",3
Graco Bumper Jumper in Little Jungle,We LOVE this jumper! Our son has a BLAST! So glad we purchased it! It was shipped quickly and has been in use since the moment we got it!,5
Graco Bumper Jumper in Little Jungle,"At about 4 1/2 months old, my son began to start jumping and banging in his ExerSaucer, so I bought this thinking he would enjoy jumping. I set this up within in minutes and put him in it and boy did he go insane! He fell in love with it, he was grinning ear to ear. My son is very energetic and he bounced all over the place for a solid 15-20 minutes. I think this is such a cute Jumper and so much better than the other jumpers that doesn\'t have a table like this one.",5
Graco Bumper Jumper in Little Jungle,"Our 6 month old has a blast each time he\'s in it which is just about daily. He jumps around laughing and giggling, and our 3 yr old daughter dances next to him.  We love the bumpers on all sides so he can\'t hurt himself in the doorway, and it is very sturdy.  It\'s great entertainment for all..highly recommended.",5
Graco Bumper Jumper in Little Jungle,"I bought this for my daughter thinking it would be perfect.  No.  The product description when you buy it says weight limit of 96 pounds, it is actually 25.  It will not go over door ways that are not super skinny.  Height doesn\'t adjust very much either. Seat is okay but other issues are leaving me with no other option but to send it back.",2
Graco Bumper Jumper in Little Jungle,"This jumper is absolutely fantastic! My son loves to jump- if you hold him while he is standing on your lap, he jumps on you! I stick him in this and he goes nuts, he loves it! This allows me to do the dishes and relax a little! (Not to mention it tires him out so he wants to sleep shortly after) It has a ""bumper"" on it so I can feel secure he won\'t hurt himself and sometimes, I even feed him in it! We tried other jumpers and they wouldn\'t bounce like this one does- the spring is wonderful! I HIGHLY recommend this product to anyone looking for a jumper!",5
Graco Bumper Jumper in Little Jungle,"I went back and forth between this and an exersaucer finally picking this one and I\'m really glad I did.  This is so compact that it stores easily in our small home but my little guy still gets to bounce, which he loves.  I also bring it with us when we are on long visits because its a good way to let him exert some energy. (and its entertaining to watch him squeal with delight) I do keep a blanket folded up behind him to keep him sitting more upright at 5 months and that seems to help as the seat size is large. Leg holes accommodate his chubby thighs. Overall very satisfied with this purchase.",5
Graco Bumper Jumper in Little Jungle,"The baby loves this thing!  Lots of hopping and screaming.  It is super easy to ""install"" since you just pull the top open far enough to get past the door facing.  No tools needed.  The only problem I have is that the front strap on the right is slightly longer thus making the baby crooked!  I cannot adjust it either.  There is no mention of this in the instructions and I saw another left leaning baby (in a yellow tee)in a pic someone submitted with their review.  It\'s odd that the straps that hold the tray aren\'t adjustable which is why I had to deduct a star.  I am going to try and rig it up so the baby\'s legs don\'t grow funny!",4
